#,stock_tick,stock_marketName,stock_isInfoAvailable
1903,200130,KOSDAQ,1
1904,200230,KOSDAQ,1
1905,200350,KOSDAQ,1
1906,200470,KOSDAQ,1
1907,200670,KOSDAQ,1
1908,200710,KOSDAQ,1
1909,200780,KOSDAQ,1
1910,200880,KOSPI,1
1911,201490,KOSDAQ,1
1912,203400,KOSDAQ,1
1913,203450,KOSDAQ,1
1914,203650,KOSDAQ,1
1915,203690,KOSDAQ,1
1916,204020,KOSDAQ,1
1917,204210,KOSPI,1
1918,204270,KOSDAQ,1
1919,204320,KOSPI,1
1920,204620,KOSDAQ,1
1921,204630,KOSDAQ,1
1922,204840,KOSDAQ,1
1923,205100,KOSDAQ,1
1924,205470,KOSDAQ,1
1925,205500,KOSDAQ,1
1926,206400,KOSDAQ,1
1927,206560,KOSDAQ,1
1928,206640,KOSDAQ,1
1929,206650,KOSDAQ,1
1930,207760,KOSDAQ,1
1931,207940,KOSPI,1
1932,208140,KOSDAQ,1
1933,208340,KOSDAQ,1
1934,208350,KOSDAQ,1
1935,208370,KOSDAQ,1
1936,208640,KOSDAQ,1
1937,208710,KOSDAQ,1
1938,208860,KOSDAQ,1
1939,210540,KOSPI,1
1940,210980,KOSPI,1
1941,211270,KOSDAQ,1
1942,212560,KOSDAQ,1
1943,213420,KOSDAQ,1
1944,213500,KOSPI,1
1945,214150,KOSDAQ,1
1946,214180,KOSDAQ,1
1947,214260,KOSDAQ,1
1948,214270,KOSDAQ,1
1949,214310,KOSDAQ,1
1950,214320,KOSPI,1
1951,214330,KOSPI,1
1952,214370,KOSDAQ,1
1953,214390,KOSPI,1
1954,214420,KOSPI,1
1955,214430,KOSDAQ,1
1956,214450,KOSDAQ,1
1957,214610,KOSDAQ,1
1958,214680,KOSDAQ,1
1959,214870,KOSDAQ,1
1960,215000,KOSDAQ,1
1961,215090,KOSDAQ,1
1962,215100,KOSDAQ,1
1963,215200,KOSDAQ,1
1964,215360,KOSDAQ,1
1965,215380,KOSDAQ,1
1966,215480,KOSDAQ,1
1967,215600,KOSDAQ,1
1968,215790,KOSDAQ,1
1969,216050,KOSDAQ,1
1970,216080,KOSDAQ,1
1971,217190,KOSDAQ,1
1972,217270,KOSDAQ,1
1973,217330,KOSDAQ,1
1974,217480,KOSDAQ,1
1975,217500,KOSDAQ,1
1976,217600,KOSDAQ,1
1977,217620,KOSDAQ,1
1978,217730,KOSDAQ,1
1979,217820,KOSDAQ,1
1980,218150,KOSDAQ,1
1981,218410,KOSDAQ,1
1982,219130,KOSDAQ,1
1983,219420,KOSDAQ,1
1984,219550,KOSDAQ,1
1985,219750,KOSDAQ,1
1986,220100,KOSDAQ,1
1987,220180,KOSDAQ,1
1988,220260,KOSDAQ,1
1989,220630,KOSDAQ,1
1990,221840,KOSDAQ,1
1991,221980,KOSDAQ,1
1992,222040,KOSDAQ,1
1993,222080,KOSDAQ,1
1994,222110,KOSDAQ,1
1995,222160,KOSDAQ,1
1996,222420,KOSDAQ,1
1997,222800,KOSDAQ,1
1998,222810,KOSDAQ,1
1999,222980,KOSDAQ,1
2000,223250,KOSDAQ,1
2001,223310,KOSDAQ,1
2002,224060,KOSDAQ,1
2003,224110,KOSDAQ,1
2004,225190,KOSDAQ,1
2005,225220,KOSDAQ,1
2006,225330,KOSDAQ,1
2007,225430,KOSDAQ,1
2008,225530,KOSDAQ,1
2009,225570,KOSDAQ,1
2010,225590,KOSDAQ,1
2011,226320,KOSPI,1
2012,226330,KOSDAQ,1
2013,226340,KOSDAQ,1
2014,226360,KOSDAQ,1
2015,226400,KOSDAQ,1
2016,226440,KOSDAQ,1
2017,226950,KOSDAQ,1
2018,227100,KOSDAQ,1
2019,227610,KOSDAQ,1
2020,227840,KOSPI,1
2021,227950,KOSDAQ,1
2022,228340,KOSDAQ,1
2023,228670,KOSDAQ,1
2024,228760,KOSDAQ,1
2025,228850,KOSDAQ,1
2026,229000,KOSDAQ,1
2027,229640,KOSPI,1
2028,230240,KOSDAQ,1
2029,230360,KOSDAQ,1
2030,230980,KOSDAQ,1
2031,232140,KOSDAQ,1
2032,232680,KOSDAQ,1
2033,234080,KOSPI,1
2034,234100,KOSDAQ,1
2035,234300,KOSDAQ,1
2036,234340,KOSDAQ,1
2037,234690,KOSDAQ,1
2038,234920,KOSDAQ,1
2039,235980,KOSDAQ,1
2040,236200,KOSDAQ,1
2041,236810,KOSDAQ,1
2042,237690,KOSDAQ,1
2043,237750,KOSDAQ,1
2044,237820,KOSDAQ,1
2045,237880,KOSDAQ,1
2046,238090,KOSDAQ,1
2047,238120,KOSDAQ,1
2048,238200,KOSDAQ,1
2049,238490,KOSDAQ,1
2050,239340,KOSDAQ,1
2051,239610,KOSDAQ,1
2052,239890,KOSDAQ,1
2053,240810,KOSDAQ,1
2054,241520,KOSDAQ,1
2055,241560,KOSPI,1
2056,241590,KOSPI,1
2057,241690,KOSDAQ,1
2058,241710,KOSDAQ,1
2059,241770,KOSDAQ,1
2060,241790,KOSDAQ,1
2061,241820,KOSDAQ,1
2062,241840,KOSDAQ,1
2063,242040,KOSDAQ,1
2064,243070,KOSDAQ,1
2065,243840,KOSDAQ,1
2066,244460,KOSDAQ,1
2067,244920,KOSPI,1
2068,245620,KOSDAQ,1
2069,246690,KOSDAQ,1
2070,246710,KOSDAQ,1
2071,246720,KOSDAQ,1
2072,246960,KOSDAQ,1
2073,247540,KOSDAQ,1
2074,247660,KOSDAQ,1
2075,248070,KOSPI,1
2076,248170,KOSPI,1
2077,249420,KOSPI,1
2078,250000,KOSDAQ,1
2079,250060,KOSDAQ,1
2080,250930,KOSDAQ,1
2081,251270,KOSPI,1
2082,251370,KOSDAQ,1
2083,251630,KOSDAQ,1
2084,251970,KOSDAQ,1
2085,252500,KOSDAQ,1
2086,252990,KOSDAQ,1
2087,253450,KOSDAQ,1
2088,253590,KOSDAQ,1
2089,253840,KOSDAQ,1
2090,254120,KOSDAQ,1
2091,255220,KOSDAQ,1
2092,255440,KOSDAQ,1
2093,256150,KOSDAQ,1
2094,256630,KOSDAQ,1
2095,256840,KOSDAQ,1
2096,256940,KOSDAQ,1
2097,257370,KOSDAQ,1
2098,257720,KOSDAQ,1
2099,258610,KOSDAQ,1
2100,258790,KOSDAQ,1
2101,258830,KOSDAQ,1
2102,259630,KOSDAQ,1
2103,259960,KOSPI,1
2104,260660,KOSDAQ,1
2105,260930,KOSDAQ,1
2106,260970,KOSDAQ,1
2107,261200,KOSDAQ,1
2108,261780,KOSDAQ,1
2109,262260,KOSDAQ,1
2110,262840,KOSDAQ,1
2111,263020,KOSDAQ,1
2112,263050,KOSDAQ,1
2113,263540,KOSDAQ,1
2114,263600,KOSDAQ,1
2115,263690,KOSDAQ,1
2116,263700,KOSDAQ,1
2117,263720,KOSDAQ,1
2118,263750,KOSDAQ,1
2119,263770,KOSDAQ,1
2120,263800,KOSDAQ,1
2121,263810,KOSDAQ,1
2122,263860,KOSDAQ,1
2123,263920,KOSDAQ,1
2124,264450,KOSDAQ,1
2125,264660,KOSDAQ,1
2126,264850,KOSDAQ,1
2127,264900,KOSPI,1
2128,26490K,KOSPI,1
2129,265520,KOSDAQ,1
2130,265560,KOSDAQ,1
2131,265740,KOSDAQ,1
2132,267250,KOSPI,1
2133,267260,KOSPI,1
2134,267270,KOSPI,1
2135,267290,KOSPI,1
2136,267320,KOSDAQ,1
2137,267790,KOSDAQ,1
2138,267850,KOSPI,1
2139,267980,KOSDAQ,1
2140,268280,KOSPI,1
2141,268600,KOSDAQ,1
2142,269620,KOSDAQ,1
2143,270520,KOSDAQ,1
2144,270660,KOSDAQ,1
2145,270870,KOSDAQ,1
2146,271560,KOSPI,1
2147,271940,KOSPI,1
2148,271980,KOSPI,1
2149,272110,KOSDAQ,1
2150,272210,KOSPI,1
2151,272290,KOSDAQ,1
2152,272450,KOSPI,1
2153,272550,KOSPI,1
2154,273060,KOSDAQ,1
2155,273640,KOSDAQ,1
2156,274090,KOSDAQ,1
2157,275630,KOSDAQ,1
2158,276730,KOSDAQ,1
2159,277070,KOSDAQ,1
2160,277410,KOSDAQ,1
2161,277810,KOSDAQ,1
2162,277880,KOSDAQ,1
2163,278280,KOSDAQ,1
2164,278650,KOSDAQ,1
2165,279600,KOSDAQ,1
2166,280360,KOSPI,1
2167,281740,KOSDAQ,1
2168,281820,KOSPI,1
2169,282330,KOSPI,1
2170,282690,KOSPI,1
2171,282880,KOSDAQ,1
2172,284620,KOSDAQ,1
2173,284740,KOSPI,1
2174,285130,KOSPI,1
2175,28513K,KOSPI,1
2176,285490,KOSDAQ,1
2177,286750,KOSDAQ,1
2178,286940,KOSPI,1
2179,287410,KOSDAQ,1
2180,288330,KOSDAQ,1
2181,288620,KOSDAQ,1
2182,289010,KOSDAQ,1
2183,289080,KOSDAQ,1
2184,289220,KOSDAQ,1
2185,290090,KOSDAQ,1
2186,290120,KOSDAQ,1
2187,290270,KOSDAQ,1
2188,290380,KOSDAQ,1
2189,290510,KOSDAQ,1
2190,290520,KOSDAQ,1
2191,290550,KOSDAQ,1
2192,290650,KOSDAQ,1
2193,290660,KOSDAQ,1
2194,290670,KOSDAQ,1
2195,290690,KOSDAQ,1
2196,290720,KOSDAQ,1
2197,290740,KOSDAQ,1
2198,291230,KOSDAQ,1
2199,291650,KOSDAQ,1
2200,293480,KOSPI,1
2201,293490,KOSDAQ,1
2202,293580,KOSDAQ,1
2203,293780,KOSDAQ,1
2204,293940,KOSPI,1
2205,294090,KOSDAQ,1
2206,294140,KOSDAQ,1
2207,294570,KOSDAQ,1
2208,294630,KOSDAQ,1
2209,294870,KOSPI,1
2210,297090,KOSDAQ,1
2211,297570,KOSDAQ,1
2212,297890,KOSDAQ,1
2213,298000,KOSPI,1
2214,298020,KOSPI,1
2215,298040,KOSPI,1
2216,298050,KOSPI,1
2217,298060,KOSDAQ,1
2218,298380,KOSDAQ,1
2219,298540,KOSDAQ,1
2220,298690,KOSPI,1
2221,298870,KOSDAQ,1
2222,299030,KOSDAQ,1
2223,299170,KOSDAQ,1
2224,299660,KOSDAQ,1
2225,299900,KOSDAQ,1
2226,299910,KOSDAQ,1
2227,300080,KOSDAQ,1
2228,300120,KOSDAQ,1
2229,300720,KOSPI,1
2230,301300,KOSDAQ,1
2231,302430,KOSDAQ,1
2232,302440,KOSPI,1
2233,302550,KOSDAQ,1
2234,303030,KOSDAQ,1
2235,303530,KOSDAQ,1
2236,304100,KOSDAQ,1
2237,304840,KOSDAQ,1
2238,305090,KOSDAQ,1
2239,306040,KOSDAQ,1
2240,306200,KOSPI,1
2241,306620,KOSDAQ,1
2242,307180,KOSDAQ,1
2243,307280,KOSDAQ,1
2244,307750,KOSDAQ,1
2245,307870,KOSDAQ,1
2246,307930,KOSDAQ,1
2247,307950,KOSPI,1
2248,308080,KOSDAQ,1
2249,308100,KOSDAQ,1
2250,308170,KOSPI,1
2251,309930,KOSDAQ,1
2252,310200,KOSDAQ,1
2253,310870,KOSDAQ,1
2254,311320,KOSDAQ,1
2255,311390,KOSDAQ,1
2256,311690,KOSDAQ,1
2257,312610,KOSDAQ,1
2258,313760,KOSDAQ,1
2259,314130,KOSDAQ,1
2260,314930,KOSDAQ,1
2261,315640,KOSDAQ,1
2262,316140,KOSPI,1
2263,317120,KOSDAQ,1
2264,317240,KOSDAQ,1
2265,317330,KOSDAQ,1
2266,317400,KOSPI,1
2267,317530,KOSDAQ,1
2268,317690,KOSDAQ,1
2269,317770,KOSDAQ,1
2270,317830,KOSDAQ,1
2271,317850,KOSDAQ,1
2272,317870,KOSDAQ,1
2273,318000,KOSDAQ,1
2274,318010,KOSDAQ,1
2275,318020,KOSDAQ,1
2276,318410,KOSDAQ,1
2277,319400,KOSDAQ,1
2278,319660,KOSDAQ,1
2279,320000,KOSDAQ,1
2280,321260,KOSDAQ,1
2281,321550,KOSDAQ,1
2282,321820,KOSDAQ,1
2283,322000,KOSPI,1
2284,322180,KOSDAQ,1
2285,322310,KOSDAQ,1
2286,322510,KOSDAQ,1
2287,322780,KOSDAQ,1
2288,323210,KOSDAQ,1
2289,323230,KOSDAQ,1
2290,323280,KOSDAQ,1
2291,323410,KOSPI,1
2292,323940,KOSDAQ,1
2293,323990,KOSDAQ,1
2294,326030,KOSPI,1
2295,327260,KOSDAQ,1
2296,328380,KOSDAQ,1
2297,329180,KOSPI,1
2298,329560,KOSDAQ,1
2299,330350,KOSDAQ,1
2300,330590,KOSPI,1
2301,330860,KOSDAQ,1
2302,330990,KOSDAQ,1
2303,331380,KOSDAQ,1
2304,331520,KOSDAQ,1
2305,331920,KOSDAQ,1
2306,332290,KOSDAQ,1
2307,332370,KOSDAQ,1
2308,332570,KOSDAQ,1
2309,332710,KOSDAQ,1
2310,333050,KOSDAQ,1
2311,333430,KOSDAQ,1
2312,333620,KOSDAQ,1
2313,334890,KOSPI,1
2314,334970,KOSDAQ,1
2315,335810,KOSDAQ,1
2316,335870,KOSDAQ,1
2317,335890,KOSDAQ,1
2318,336060,KOSDAQ,1
2319,336260,KOSPI,1
2320,33626K,KOSPI,1
2321,33626L,KOSPI,1
2322,336370,KOSPI,1
2323,33637K,KOSPI,1
2324,33637L,KOSPI,1
2325,336570,KOSDAQ,1
2326,337450,KOSDAQ,1
2327,337930,KOSDAQ,1
2328,338100,KOSPI,1
2329,338220,KOSDAQ,1
2330,339770,KOSPI,1
2331,339950,KOSDAQ,1
2332,340120,KOSDAQ,1
2333,340350,KOSDAQ,1
2334,340360,KOSDAQ,1
2335,340440,KOSDAQ,1
2336,340570,KOSDAQ,1
2337,340930,KOSDAQ,1
2338,341160,KOSDAQ,1
2339,342550,KOSDAQ,1
2340,343510,KOSDAQ,1
2341,344050,KOSDAQ,1
2342,344820,KOSPI,1
2343,347000,KOSDAQ,1
2344,347140,KOSDAQ,1
2345,347700,KOSDAQ,1
2346,347740,KOSDAQ,1
2347,347770,KOSDAQ,1
2348,347860,KOSDAQ,1
2349,347890,KOSDAQ,1
2350,348030,KOSDAQ,1
2351,348150,KOSDAQ,1
2352,348210,KOSDAQ,1
2353,348350,KOSDAQ,1
2354,348370,KOSDAQ,1
2355,348950,KOSPI,1
2356,349720,KOSDAQ,1
2357,350520,KOSPI,1
2358,351320,KOSDAQ,1
2359,351330,KOSDAQ,1
2360,351340,KOSDAQ,1
2361,352480,KOSDAQ,1
2362,352700,KOSDAQ,1
2363,352770,KOSDAQ,1
2364,352820,KOSPI,1
2365,352910,KOSDAQ,1
2366,352940,KOSDAQ,1
2367,353060,KOSDAQ,1
2368,353070,KOSDAQ,1
2369,353190,KOSDAQ,1
2370,353200,KOSPI,1
2371,35320K,KOSPI,1
2372,353490,KOSDAQ,1
2373,353810,KOSDAQ,1
2374,354200,KOSDAQ,1
2375,355150,KOSDAQ,1
2376,356860,KOSDAQ,1
2377,356890,KOSDAQ,1
2378,357120,KOSPI,1
2379,357230,KOSDAQ,1
2380,357250,KOSPI,1
2381,357550,KOSDAQ,1
2382,357580,KOSDAQ,1
2383,357780,KOSDAQ,1
2384,357880,KOSDAQ,1
2385,359090,KOSDAQ,1
2386,361390,KOSDAQ,1
2387,361570,KOSDAQ,1
2388,361610,KOSPI,1
2389,361670,KOSDAQ,1
2390,363250,KOSDAQ,1
2391,363260,KOSDAQ,1
2392,363280,KOSPI,1
2393,36328K,KOSPI,1
2394,365270,KOSDAQ,1
2395,365550,KOSPI,1
2396,365590,KOSDAQ,1
2397,366330,KOSDAQ,1
2398,367000,KOSDAQ,1
2399,367340,KOSDAQ,1
2400,367360,KOSDAQ,1
2401,367460,KOSDAQ,1
2402,367480,KOSDAQ,1
2403,368770,KOSDAQ,1
2404,369370,KOSDAQ,1
2405,372290,KOSDAQ,1
2406,372800,KOSDAQ,1
2407,372910,KOSPI,1
2408,373200,KOSDAQ,1
2409,373340,KOSDAQ,1
2410,375500,KOSPI,1
2411,37550K,KOSPI,1
2412,376180,KOSDAQ,1
2413,376190,KOSDAQ,1
2414,376290,KOSDAQ,1
2415,376300,KOSDAQ,1
2416,376980,KOSDAQ,1
2417,377030,KOSDAQ,1
2418,377190,KOSPI,1
2419,377220,KOSDAQ,1
2420,377300,KOSPI,1
2421,377400,KOSDAQ,1
2422,377450,KOSDAQ,1
2423,377480,KOSDAQ,1
2424,377630,KOSDAQ,1
2425,378850,KOSPI,1
2426,380320,KOSDAQ,1
2427,380440,KOSPI,1
2428,381970,KOSPI,1
2429,382480,KOSDAQ,1
2430,382800,KOSDAQ,1
2431,382840,KOSDAQ,1
2432,383220,KOSPI,1
2433,383310,KOSDAQ,1
2434,383800,KOSPI,1
2435,38380K,KOSPI,1
2436,386580,KOSDAQ,1
2437,387310,KOSDAQ,1
2438,388220,KOSDAQ,1
2439,388790,KOSDAQ,1
2440,388800,KOSDAQ,1
2441,389030,KOSDAQ,1
2442,391060,KOSDAQ,1
2443,391710,KOSDAQ,1
2444,393360,KOSDAQ,1
2445,395400,KOSPI,1
2446,396690,KOSPI,1
2447,396770,KOSDAQ,1
2448,397500,KOSDAQ,1
2449,397880,KOSDAQ,1
2450,400560,KOSDAQ,1
2451,400760,KOSPI,1
2452,400840,KOSDAQ,1
2453,402340,KOSPI,1
2454,404990,KOSPI,1
2455,900070,KOSDAQ,1
2456,900100,KOSDAQ,1
2457,900110,KOSDAQ,1
2458,900120,KOSDAQ,1
2459,900140,KOSPI,1
2460,900250,KOSDAQ,1
2461,900260,KOSDAQ,1
2462,900270,KOSDAQ,1
2463,900280,KOSDAQ,1
2464,900290,KOSDAQ,1
2465,900300,KOSDAQ,1
2466,900310,KOSDAQ,1
2467,900340,KOSDAQ,1
2468,950110,KOSDAQ,1
2469,950130,KOSDAQ,1
2470,950140,KOSDAQ,1
2471,950160,KOSDAQ,1
2472,950170,KOSDAQ,1
2473,950180,KOSDAQ,1
2474,950190,KOSDAQ,1
2475,950200,KOSDAQ,1
2476,950210,KOSPI,1
2477,950220,KOSDAQ,1
